Date,Mkt-RF,SMB,HML,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
200201,1.61,4.79,0.9,2.41,-3.76,8.45,4.37,0.56,2.64,5.43,-2.36,-1.3,3.56,0.69,-0.21,2.04,1.1,3.19,5.41,2.05,-9.24,-2.92,-4.07,-7.14,-6.76,3.33,0.08,6.66,3.77,2.24,6.3,-1.33,-6.49
200202,-1.44,1.18,3.38,1.91,8.14,5.04,2.01,7.06,2.53,-0.98,-0.51,4.66,6.6,4.39,-0.01,3.87,-0.56,5.64,8.31,4.34,-0.7,5.24,-0.25,-2.39,-8.24,-16.8,5.19,1.94,-2.92,0.43,-1.27,-1.12,2.66
200203,-2.29,-1.07,2.21,1.15,8.3,1.58,7.79,5,4.61,4.93,0.47,5.17,2,1.83,6.02,9.87,5.27,7.9,3.1,8.2,14.67,7.77,10.04,0.31,4.11,9.59,1.95,3.14,4.93,1.53,5.33,6.5,-0.53
200204,4.24,4.14,1.08,2.2,5.03,3.29,4.42,-2.08,0.15,1.47,-7.59,-5.07,8.7,4.35,-7.04,-2.5,-1.27,1.52,-3.35,0.64,-7.14,-4.4,-0.56,-12.71,-15.04,-8.27,2.34,-4.67,1.18,-2.19,3.97,-1.34,-12.19
200205,-5.2,5.84,3.96,2.53,-0.5,4.53,-3.83,-0.41,-0.17,-1.77,-2.23,1.78,0.78,-2.5,0.28,-4.34,2.31,0.97,0.56,7.77,5.54,-0.63,-6.47,3.01,-3.4,-3.08,0.34,-0.15,-3.88,-1.27,0.05,-0.21,-1.21
200206,-1.38,-3.26,1.57,-3.17,-0.27,-22.05,-6.45,-4.21,-2.96,-1.75,-9.6,-1.06,-3.93,-2.28,-5.28,-7.43,-7.35,-9.44,-0.38,-8.96,-6.33,-0.39,-5.36,-14.4,-7.01,-18.73,-2.67,-0.13,-5.73,-5.14,-4.21,-4.7,-4.58
200207,-7.21,4.2,0.04,-9.13,-7.28,4.07,-15.06,-5.28,-2.6,-9.89,-2.55,-9.27,-22.52,-10.99,-20.34,-14.24,-8.8,-12.92,-8.25,-9.83,-30.2,-11.77,-12.3,-11.67,-10.21,-9.05,-5.91,-5.08,-9.84,-11.96,-9.53,-7.35,4.81
200208,-8.18,-5.22,-3.71,0.06,2.39,8.92,5.38,3.32,1.69,-2.04,0.65,1.89,-2.9,-1.36,-4.95,-0.67,-0.63,-1.8,-9.64,7.23,9.82,0.49,3.38,0.33,2.23,-3.37,-0.64,-2,4.62,1.98,-3.72,2.02,-3.91
200209,0.5,-2.94,3.23,-4.9,-5.53,-21.27,-4.73,-3.61,-2.59,-5.6,-5.86,-11.13,-7.58,-8.77,-18.49,-9.75,-9.08,-13.49,-9.48,-7.7,-8.14,-8.13,-10.86,-9.3,-14.15,-17.8,-10.26,-5.08,-6.16,-9.49,-13.38,-10.85,-14.63
200210,-10.35,2.39,1.49,8.04,-0.4,4.9,10.87,5.62,3.07,8.97,5.68,5.72,3.88,3.04,6.66,9.75,5.73,-9.39,-0.1,-8.36,4.16,3.28,-0.68,21.36,18.73,15.4,3.97,2.47,5.47,6.44,-0.24,7.58,1.13
200211,7.84,-3.44,-4.07,-0.55,-3.06,-6.59,9.01,-1,-2,4.77,3.71,9.42,10.87,3.96,18.28,12.17,11.67,17.84,7.13,4.55,10.31,3.1,1.62,11.76,10.76,21.42,7.62,4.37,-3.27,2.9,5.71,3.52,5.98
200212,5.96,3.23,-1.51,0.7,-3.2,8.98,-13.81,-1.06,-0.04,-4.75,-4.05,-4.29,-4.65,-1.51,-10.4,-8.77,-3.79,-9.03,-2.8,10.16,12.11,0.67,3.85,-9.07,-8.48,-16.34,-5.13,-1.2,-2.61,-8.02,-5.35,-4.48,-7.01
200301,-5.76,-0.01,2.28,-5.9,-5.85,-6.25,-7.86,1.12,-2.43,-3.89,-0.59,-6.03,-3.82,-3.73,-5.06,-5.83,-5.03,-2.54,-3.47,-1.11,-14.24,-2.3,-3.17,-3.53,-2.22,-0.91,-1.37,-5.16,-2.39,-5.09,-5.89,-1.34,-5.14
200302,-2.57,1.28,-0.86,-5.18,-0.83,1.24,-1.75,-4.82,-2.83,-2.35,-1.94,-4.21,-4.02,-0.13,2.28,2.1,-0.38,-6.33,-8.59,-7.43,14.54,1.88,-3.92,-6.44,-1.62,3.47,-1.61,-3.51,-3.43,-0.51,-4.64,-3.05,1.57
200303,-1.88,-0.46,-1.33,-0.56,1,-19.68,0.26,-2.22,6.49,6.38,3.79,3.43,-0.91,1.38,-3.26,-2.03,-3.58,-3.84,-5.47,-4.34,-3.51,1.22,4.35,-0.6,0.41,-2.3,0.79,3.26,-0.72,5.48,5.16,0.01,5.05
200304,1.09,0.93,-2.15,4.84,2.2,2.71,14.48,8.15,3.47,7.16,4.32,9.97,11.85,7.77,10.36,8.73,10.69,19.07,9.08,6.59,2.27,-0.6,7.44,11.15,8.29,10.76,3.1,10.48,5.71,9.69,9.04,11.24,13.68
200305,8.22,0.64,0.89,5.1,10.2,32.47,6.56,6.51,2.86,4.24,3.91,0.84,4.21,11.44,13.01,6.04,6.9,3.72,11.35,11.71,25.44,8.76,10.11,6.16,5.85,13.93,2.68,4.03,6.8,2.5,7.64,5.69,-0.99
200306,6.05,4.49,0.11,0.71,0.81,10.91,5.02,-1.57,-2.52,-0.74,4.11,-1.1,-1.88,-0.52,2.21,2.45,-0.08,3.25,6.42,5.36,0.71,-1.24,0.66,1.97,1,0.1,1.3,0.49,4.5,2.78,6.93,0.58,0.71
200307,1.42,1.75,0.39,-1.52,-1.82,-11.3,-0.58,-1.16,0.95,2.95,0.62,7.88,13.47,0.2,6.9,9.54,7.64,6.09,4.3,11.06,-12.55,-2.6,-5.25,-1.65,2.65,8.54,4.74,0.89,-0.84,4.32,2.22,4.52,0.24
200308,2.35,5.23,-1.08,0.75,-2.03,2.53,4.9,0.9,1.06,5.62,-2.53,1.68,6.35,5.59,4.65,7.77,6.68,8.41,7.98,8.54,7.5,6.26,1.91,1.34,3.76,8.24,3.63,1.32,3.17,7.94,1.12,-0.75,3.58
200309,2.34,2.7,1.61,1.64,-1.55,8.1,-2.78,-0.03,2.13,-0.84,0.24,-6.02,-2.96,0.02,-3.31,-7.72,-6.12,-5.02,-6.78,0.91,-2.34,-2.31,3.9,-5.65,0.65,-2.51,-2.12,-0.74,0.51,-5.82,1.77,0.66,-0.22
200310,-1.24,0.71,0.05,3.55,5.7,6.14,4.15,7.58,4.43,11.59,0.72,6.62,3.32,11.21,19.24,12.24,9.99,9.08,11.09,13.93,9.76,1.46,1.58,6.66,3.11,13.14,7.87,10.07,4.79,9.86,6.85,7.08,-0.9
200311,6.08,2.64,1.92,3.05,2.35,11.59,4.69,2.12,-0.86,3.44,1.64,2.87,-0.83,4.81,3.54,3.76,7.35,3.81,-0.3,11.27,1.59,0.6,0.94,-0.63,1.08,3.08,0.97,-0.69,4.43,-0.47,3.8,0.7,0.03
200312,1.35,1.99,1.8,1.73,6.63,5.67,5.75,2.86,2.31,0.9,5.69,9.57,1.2,3.8,10.86,3.9,5.46,15.52,10.92,4.46,26.48,13.45,5.81,7.39,4.94,-0.01,9,1.57,3.34,-3.24,-0.36,4.26,8.22
200401,4.29,-2.76,1.58,1.13,-2.9,2.05,0.23,1.36,2.24,-1.34,3.04,-1.93,1.14,-2.09,-0.16,-1.35,-0.43,-3.35,2.42,-9.94,-7.38,0.54,1.92,1.42,3.71,4.94,-3.5,-4.06,2.95,-0.2,0.44,3.31,6.05
200402,2.15,2.53,2.45,6.04,2.59,3.82,1.15,1.06,2.98,5.74,0.91,2.66,10.43,6.82,6.45,0.58,-2.5,-1.47,-0.72,4.23,7.11,4.67,2.06,-0.79,-2.69,-2.74,3.45,0.08,2.26,6.75,7.19,2.79,-1.97
200403,1.4,-1.56,0.86,1.01,-0.21,-4.03,1.44,-0.2,1.57,3.33,-3.91,-1.68,-2.29,3.82,-4.46,1.15,-0.49,-1.9,-4.73,2.75,6.95,-0.24,1.17,-2.44,-1.49,-2.54,0.67,-0.54,2.18,-0.13,0.74,-0.65,-4.74
200404,-1.32,1.75,0.24,3.09,0.38,1.91,-2.33,-0.08,2.24,-2.13,3.57,-0.63,-3.49,-3.84,-8.77,-2.55,-1.78,3.59,2.5,-18.18,2.92,2.48,-3.51,-0.51,-0.66,-8.12,1.24,0.21,0.91,-3.21,-0.86,-4.52,-1.44
200405,-1.83,-1.73,-3.07,-2.11,2.25,-12.61,0.8,0.44,1.51,0.04,-0.38,0.61,-4.85,2.16,5.78,2.01,1.08,-2.9,0.91,6.03,6.63,0.35,1.28,-2.95,2.52,6.87,0.55,2.18,0.16,0.71,-2.96,1.83,3.45
200406,1.17,-0.24,-0.29,2.75,-0.22,6.03,3.47,-1.94,2.3,4.62,-0.38,5.43,2.99,1.3,9.4,5.96,6.85,5.3,8.95,2.21,13.81,5.39,2.01,0.56,3.69,1.18,5.16,6.16,2.88,-0.34,-0.54,0.59,5
200407,1.86,2.28,1.23,-5.02,-10.02,-3.75,-6.19,-4.33,-5.28,-5.12,-5.89,-3.33,-1.91,-3.67,-0.2,-5.88,-8.63,-3.65,0.95,2.23,-1.56,3.36,1.05,-1.27,-6.15,-10.13,-5.29,-4.56,-11.3,-3.41,2.54,-2.31,0.69
200408,-4.06,-3.85,3.28,0.16,1.89,3.19,-1.38,0.09,4.49,0.4,1.65,3.01,1.01,4.2,-0.27,-2.52,0.12,-3.41,0.02,7.1,-5.02,-1.19,3.67,1.28,-2.85,-5.74,0.13,-0.51,-2.44,-0.74,-2.61,3.11,-0.97
200409,0.08,-1.56,0.96,-0.53,-7.9,-2.48,4.3,1.37,-2.89,2.85,-1.41,4.34,3.01,4.79,7.8,5.95,2.48,2.11,0.58,7.16,8.64,8.89,1.42,1.34,4.27,2.25,-0.12,3.25,0.01,2.86,4.66,0.21,2.5
200410,1.6,3.01,-0.07,3.74,1.14,2.84,2.44,2.27,-3.47,4.73,-2.41,0.48,6.02,1.18,-3.55,-0.88,3.2,-4.29,-2.35,-2.43,-0.45,0.67,4.23,3.36,4.27,5.25,-3.33,6.42,2.64,3.37,2.78,0.57,1.41
200411,1.43,0.13,-0.29,3.28,-0.68,17.4,6.93,2.71,4.06,4.12,0.66,8.76,5.4,6.89,12.82,7.74,7.9,8.11,6.76,4.24,25.42,6.31,4.92,3.42,6.48,5.38,5.8,5.87,8.44,2.36,7.55,4.7,4.65
200412,4.54,3.72,1.43,5.04,4.36,7.48,7.73,1.37,4.2,5.82,5.65,2.82,4.1,6.31,-1.73,3.39,4.14,4.96,0.54,-2.7,-3.03,-2.08,2.41,4.34,3.22,3.2,3.62,3.8,5.89,2.99,4.89,4.24,3.38
200501,3.43,-0.07,-0.18,-0.08,-0.67,4.36,-4.56,-3.36,-1.28,-2.65,-4.05,-1.47,-3.35,3.76,-0.4,-5.2,-0.99,-8,-1.15,-2.74,4.55,2.98,1.76,-3.93,-5.76,-5.85,-3.17,-7.84,-2.72,-1,0.44,-2.13,-1.43
200502,-2.76,-1.72,2.01,-0.93,1.46,3.12,-1.05,0.15,-0.07,1.99,2.47,8.3,0.14,3.36,9.7,6.82,2.12,-0.33,4.25,10.99,14.13,19.13,2.32,-0.15,-1.52,1.34,2.4,2.68,3.08,0.36,1.16,-0.23,-0.63
200503,1.89,-0.55,1.63,-1.19,-0.99,0.31,-0.64,-1.5,-0.6,-1.23,-0.42,-2.05,-6.46,-3.96,-7.45,-3.25,-2.14,-8.53,2.3,-6.13,-3.52,-3.27,0.63,-0.11,-2.15,-2.36,-0.63,-1.78,-1.85,0.45,0.26,-3.22,1.5
200504,-1.97,-1.35,2.14,-0.11,2.19,-1.34,-4.72,-3,-2.81,-7.36,3.95,-7.46,-6.34,-2.15,-9.76,-5.32,-8.22,-11.28,-0.85,-9.39,-6.14,-5.77,2.1,-1.94,-4.53,-4.41,-7.95,-5.59,-2.71,-5.73,-5.94,-0.93,-0.31
200505,-2.61,-3.97,0.05,1.93,2.41,3.18,4.29,-0.66,1.63,6.66,1.45,0.22,6.48,6.5,0.22,5.41,6.97,10.23,5.26,1.43,10.4,2.04,1.7,1.42,5.08,9.45,0.52,4.93,4.29,6.61,8.14,3.36,1.69
200506,3.65,2.8,-0.66,-2.01,-3.93,-2.34,-0.93,-0.42,-2.49,5.96,-0.56,-0.95,1.73,3.88,-2.95,0.17,-3.07,2.97,0.13,4.98,7.18,5.84,5.57,0.05,-1.28,-0.99,-3.16,-3.58,1.54,3.08,-2.61,2.46,-3.02
200507,0.57,2.55,2.82,1.6,1.66,3.58,3.47,2.75,3.36,3.01,3.74,4.62,2.88,9.48,13.16,10.37,6.42,7.55,2.45,3.79,20.96,5.82,2.99,2.91,5.24,6.53,4.99,7.81,5.27,6.05,4.51,1.74,-0.28
200508,3.92,2.87,-0.83,-1.58,0.48,4.54,-0.87,1.61,-1.05,-4.02,-0.33,-6.05,-2.2,-2.19,-0.77,0.89,0.49,-4.17,-0.06,2.97,8.75,5.64,1.16,-1.14,0.41,-1.53,-2.85,-3.52,-1.33,-6.58,-4.74,-1.44,-2.42
200509,-1.22,-0.98,1.38,0.65,0.55,4.74,-1.76,-3.46,1.28,-1.42,-1.95,-1.85,-4.5,2.43,3.06,-0.48,2.58,-6.43,1.53,14.3,9.44,6.99,4.39,-1.58,-0.09,1.4,-0.07,3.07,0,-2.14,-0.43,1.16,0.52
200510,0.49,-0.66,0.74,-3.46,0.58,1.7,-4.05,-6.26,-3.3,-2.06,-3.25,2.33,-4.03,-8.8,-4.35,-4.46,-3.71,-6.65,-4.49,-6.46,-9.86,-10.02,-6.85,-3.08,1.65,-4.53,0.79,2.96,-1.91,2.29,0.38,2.52,0.37
200511,-2.02,-1.19,0.45,-0.02,1.47,-2.62,5.27,2.57,3.05,6,1.56,3.39,5.08,5.68,12.82,7.17,6.61,-1,4.66,7.15,0.67,1.4,-0.19,2.42,5.45,7.31,7.49,7.48,4.46,3.79,6.76,4.49,4.71
200512,3.61,0.97,-1.16,-0.26,-2.14,4.21,-1.14,-1.65,1.53,0.06,2.4,0.58,0.88,-0.15,3.68,0.65,-0.55,-1.52,2.7,8.12,1.41,0.7,1.23,-1.59,-2.12,-1.37,1.46,1.1,1,-1.09,1.03,0.28,-0.36
200601,-0.25,-0.46,0.24,1.81,-0.66,-2.45,3.69,0.14,2.79,1.92,2.16,3.23,-3.25,9.88,14.94,10.69,6.93,5.11,2.01,17.43,15.14,12.63,3.05,3.58,3.01,4.22,-2.49,4.25,6.96,0.66,4.31,1.28,-2.84
200602,3.04,5.4,0.99,1.48,1.95,-0.11,1.08,1.38,1.13,0.75,1.07,-0.27,3.37,-3.03,-2.95,-0.2,3.1,-2.47,5.02,-8.92,-8.53,-8.22,0.23,3.3,-2.77,0.56,0.91,1.08,1.61,1.31,2.17,1.59,1.93
200603,-0.3,-0.37,-0.26,2.89,0.17,0.12,3.46,-0.21,-0.37,3.06,-0.96,1.3,-1.92,2.71,12.16,3.08,4.8,2.48,3.63,6.86,5.8,4.17,-3.64,1.87,3,3.08,3.04,4.81,4,2.17,2.44,0.63,5.26
200604,1.46,3.49,0.68,2.04,0.89,3.34,2.64,-2.58,1.43,-1.32,-1.93,2.94,1.19,-0.32,7.68,5.85,1.17,-1.16,5.16,8.14,20.69,4.18,1.85,1.56,-1.38,-0.41,5.71,0.52,-3.14,-1.47,-0.22,2.78,0.29
200605,0.73,-1.41,2.37,3.54,3.84,-0.95,1.17,-2.5,-3.97,-5.27,-2.19,-2.24,1.49,-8.63,-4.59,-3.5,-4.16,2.47,-1.27,-11.19,-1.64,-3.44,1.52,-0.12,-6.01,-7.07,-2.52,-1.55,-2.19,-1.49,-3.53,-3.6,-1.12
200606,-3.57,-3.09,2.45,-1.12,-0.87,2.95,0.79,-0.4,0.72,-0.29,-0.14,-1.16,1.44,-3.69,2.93,-0.94,1.79,1.77,-0.24,1.02,-6.1,2.87,2.41,2.88,0.85,-3,-2.84,4.08,-1.26,0.46,1.73,-0.4,-2.33
200607,-0.35,-0.36,0.92,2.14,4.44,9.04,-6.98,-1.61,0.38,-2.84,4.27,-4.31,-3.56,-7.57,-4.16,-6.35,-6.06,-3.73,-3.22,-2.75,-12.59,5.27,4.87,2.26,-3.13,-4.89,-5.06,-11.74,-2.06,-4.75,-5.97,1.32,-0.19
200608,-0.78,-3.99,2.67,2.82,2.25,4.31,2.44,4.04,6.57,3.91,2.31,3.9,1.7,1.57,-2.47,-0.42,0.81,3.21,-0.62,2.65,-10.43,-3.38,2.35,2.24,4.25,8.91,2.45,-0.74,1.57,2.15,2.85,1.49,3.78
200609,2.03,1.02,-1.98,0.85,-0.13,-6.39,5,0.96,1.86,9.01,1.67,2.51,1.85,-1.86,0.01,0.16,3.57,3.34,3.73,-7.5,-15.05,-3.23,-2.15,3.42,4.26,2.99,2.09,3.82,1.37,6.43,7.13,3.66,3.89
200610,1.84,-1.29,-0.04,-0.06,0.43,5.42,8.71,5.72,3.27,7.97,1.65,5.76,0.52,5.33,11.01,2.81,5.1,3.9,3,8.25,14.51,4.81,5.36,5.45,6.47,2.28,4.96,6.16,4.98,3.08,7.73,2.1,1.05
200611,3.23,1.72,-0.3,1.24,-0.47,3.42,4.61,2.06,0.5,4.53,0.07,2.81,3.4,6.87,8.73,4.34,1.81,0.99,4.41,7.84,5.84,8.61,3.03,0.69,2.14,3.99,2.66,2.42,2.13,-2.3,1.63,1.03,1.33
200612,1.71,0.78,0.07,1.53,2.43,3.01,4.39,1.88,1.25,0.19,0.07,1.07,-2.23,-1.02,-2.71,0.1,-0.51,1.46,0.02,-3.12,-12.66,-1.82,0.7,4.36,-0.21,-1.19,1.04,-2.28,-0.37,1.75,2.14,3.81,4.47
200701,0.87,-1.14,2.72,0.85,1.65,1.29,5.97,-0.61,2.13,2.84,3.49,3.74,8.55,2.33,9.71,1.64,3.31,6.08,4.13,6.87,1.53,-1.38,0.38,2.88,3.39,1.29,1.39,3.59,4.01,3.84,1,0.5,-1.68
200702,1.4,0.16,-0.69,-1.5,-2.64,-3.51,-4.54,-0.12,-1.41,1.79,-2.81,2.15,5.17,-2.25,2.72,2.5,-1.36,0.85,-1.59,6.46,1.95,-2.26,4.25,-2.5,-3.42,-1.24,1.46,-0.78,0.02,-0.37,-1.56,-2.5,-2.26
200703,-1.96,1.29,-0.17,2.79,2.48,4.87,-0.02,-1.52,-0.88,0.71,-0.21,2.04,-3.72,-3.1,6.11,2.46,-0.52,2.49,0.5,1.76,2.42,6.07,4.34,2.32,1.13,0.36,1.21,-0.09,2.76,0.3,1.2,-0.38,1.12
200704,0.68,0.08,-0.83,4.21,4.85,2.78,1.72,2.75,3.59,1.72,6.83,1.83,8.69,4.08,3.38,6.45,6.53,5.83,6.36,5.1,14.38,5.19,3.92,2.11,4.14,5.14,5.43,2.86,1.38,2.08,2.42,3.67,3.43
200705,3.49,-2.18,-1.38,1.23,3.41,2.62,1.55,6.55,-0.99,4.88,1.09,5.04,9.76,8.47,10.59,6.19,7.49,3.98,6.2,5.87,13.29,7.04,1.2,6.68,4.21,4.01,4.19,4.62,3.04,2.11,3.81,2.94,2.68
200706,3.24,0.27,-0.63,0.69,-2.06,-0.06,-1.81,-2.53,-3.14,-0.3,-3.4,1.93,0.5,-5.03,-3.46,1.85,-0.61,5.14,-1.73,1.38,-8.55,1.29,-4.78,-1.73,-1.12,2.04,-0.84,-1.81,-1.68,-1.74,-4.09,-3.54,1.01
200707,-1.96,0.78,-1.1,-4.39,-1.17,-5.12,-1.78,-7.54,-0.35,-4.59,-4.03,-0.71,-3.92,-4.69,-2.67,0.86,-0.7,-7.82,3.31,5.88,-13.44,-0.72,-3.82,-3.15,-2.99,-0.39,-2.32,-0.97,-4.75,-5.62,-1.95,-7.55,0.2
200708,-3.73,-2.45,-3.55,2.78,3.46,4.25,3.12,-6.58,2.3,-3.02,2.3,2.42,-2.49,-1.74,-2.64,1.31,0.79,-1.53,-1.33,-3.56,-1.19,0.33,1.93,-0.8,1.3,3.28,-0.25,-2.1,1.85,1.13,2.61,1.48,0.87
200709,0.92,-0.17,-1.91,5.07,6.8,0.96,10.07,-1.19,5.57,2.32,3.58,5.15,-5.34,-1.19,8.56,4.65,4.36,6.02,7.12,12.38,13.51,7.68,3.57,1.97,4.01,3.62,1.65,0.12,1.1,-1.93,2.97,1.95,6.6
200710,3.22,-2.22,-2.21,1.54,4.15,4.64,-0.15,1.31,1.3,-0.89,1.44,3.41,5.62,4.94,2.52,-1.4,-0.19,0.53,-0.96,10.93,19.52,2.37,6.69,-2.29,9.86,3.69,0.86,2.13,2.66,-0.29,4.99,-1.3,0.57
200711,1.8,0.25,-2.91,0.42,2.11,6.58,-8.37,-7.33,3.54,-7.55,0.03,-4.65,-5.87,-9.05,-5.93,-2.5,3.13,-13.46,-3.83,-10.55,4.17,-4.21,-0.69,-6.75,-7.41,-7.56,-5.78,-3.7,-7.4,-2.78,-4.91,-6.16,-5.07
200712,-4.83,-2.8,-1,1.66,-1.02,-1.98,-4.07,-1.87,-1.27,-6.99,-4.07,4.17,-6.35,-0.34,1.12,2.67,0.93,-2.74,0.8,-1.47,14.21,7.42,0.89,-0.2,1.7,0.37,-0.06,-3.39,-0.53,-3.12,-4.46,-4,-2.25
200801,-0.87,0.14,-0.59,-6.9,-7.88,-0.3,-9.38,-7,-8.45,-0.37,-4.56,-5.7,1.32,-2.46,-10.97,-10.03,-11.25,-4.49,-6.47,-4.5,-3.2,-9.53,-6.92,-7.66,-9.59,-13.87,-4.23,2.48,-4.09,1.73,-6.13,-1.26,-4.17
200802,-6.36,-0.89,3.67,3.02,1.12,-2.86,-5.85,-9.05,0.06,-4.2,-0.92,4.29,-1.62,-5.38,6.73,3.38,-1.48,-6.92,-2.4,9.16,8.73,7.11,-3.01,-3.81,-5.92,-1.62,-3.44,-3.84,-2.17,-6.14,-0.5,-10.72,-3.83
200803,-3.09,-0.27,-0.88,0.75,3.75,0.01,-1.89,-5.38,3.58,3.77,-1.79,-1.57,-0.84,0.85,-0.46,-0.15,0.01,-3.93,-3.52,-7.71,-7.57,-2.65,0.88,-0.21,0.08,0.69,-0.58,3.08,-2.02,2.56,2.98,-3.78,6.49
200804,-0.93,0.79,0.14,3.13,-2.71,-9.57,-0.95,2.08,-3.45,2.38,0.41,9.46,7.96,5.04,7.37,9.05,2.72,14.11,8.96,8.24,21.15,10.4,6.33,4.42,6.82,6.86,-0.77,5.65,1.34,5.9,4.74,5.68,-7.12
200805,4.6,-1.59,-0.96,2.16,1.44,10.32,-0.54,1.04,0.14,3.73,1.63,3.33,-2.22,5.93,8.51,5.61,11.17,-3.1,0.03,4.53,23.51,3.72,3.57,4.8,4.37,5.87,2.31,3.6,7.08,0.19,-1.27,-4.1,-2.28
200806,1.86,3.05,-1.45,-8.15,-5.01,-6.61,-19.31,-11.38,-7.9,-12.48,-3.01,-4.61,-15.27,-10.47,-7.28,-6.57,-12.39,-22.8,-16.5,-0.03,21.24,2.17,-0.58,-11.05,-7.77,-9.94,-13.26,-10.02,-7.25,-8.18,-9.97,-17.35,-11.23
200807,-8.44,1.22,-2.77,3.06,2.62,1.92,0.11,-5.56,7.81,-3.7,6.76,-0.63,-10.38,-3.86,-11.47,-4.92,0.15,-3.63,1.17,-13.36,-23.07,-15.33,-7.23,-3.01,-1.37,0.05,4.22,5.11,1.28,0.77,1.47,6.63,3.19
200808,-0.77,2.47,5.27,-0.49,1.19,3.31,3.77,3.93,6.02,8.83,1.79,-2.72,14.36,3.26,-6.83,0.42,-0.4,0.16,3.58,-5.77,-6.28,0.1,-0.5,4.09,1.96,2.95,3,1.64,3.19,6.16,3.8,-0.08,1.4
200809,1.53,3.54,1.45,-3.49,1.87,-5.26,-14.02,-13.15,-0.43,-0.47,-5.95,-18.44,-5.4,-14.12,-31.03,-20.73,-15.66,-10.7,-14.96,-25.63,-37.94,-11.38,-12.11,-12.7,-8.37,-15.93,-6.03,-9.13,-10.18,-5.2,-4.62,-4.24,-8.04
200810,-9.24,-1.18,6.07,-11,-14.68,-5.34,-29.75,-26.48,-13.68,-21.6,-10.96,-20.98,-28.1,-28.22,-32.91,-29.94,-24.58,-36.41,-15.56,-34.47,-29.28,-16.87,-11.07,-16.35,-18.69,-17.77,-18.45,-12.05,-21.05,-14.56,-12.38,-20.07,-20.95
200811,-17.23,-2.52,-2.37,-8.58,3.8,-10.59,-21.28,-12.6,-2.72,-13.61,-7.36,-16.38,-27.87,-4.32,-12.14,-8.38,-2.34,-6.22,-12.18,2.48,-29.18,0.27,1.08,-1.82,-9.19,-12.02,-4.77,-8.93,-11.47,-7.59,-6.01,-13.87,-10.38
200812,-7.86,-2.82,-6.31,1.37,-1.68,-0.63,8.87,-1.38,-2.01,3.07,6.75,-2.37,12.36,6.84,15.97,3.37,6.62,-3.02,8.04,14.43,-4.25,-3.11,-2.08,3.44,2.55,2,-5.41,-2.09,6.61,3.53,11.09,1.66,-0.6
200901,1.74,3.51,0.14,0.41,-7.41,-1.23,-13.21,-12.95,-10.9,-11.73,-2.2,-6.56,-25.31,-14.06,-16.85,-9.88,-11.69,-9.96,-4.35,-8.74,2.03,-3.2,-0.81,-10.36,-3.16,-3.29,-9.89,-16.09,-1.44,-8.68,-7.74,-20.89,-16.73
200902,-8.12,0.33,-11.12,-8.48,-4.73,-7.82,-15.56,-13.99,-11.14,-8.77,-9.92,-8.24,-28.5,-15.36,-19.29,-13.01,-15.76,-10.16,-18.66,1.13,-5.07,-12.08,-12.65,-7.14,-4.01,-6.72,-12.63,-11.41,-8.77,-1.24,-7.37,-14.52,-21.32
200903,-10.1,0.23,-7.03,3.78,7,6.78,8.22,6.91,0.67,15.58,7.05,16.3,30.41,12.89,12.28,11.29,8.77,12.07,5.02,15.37,-0.03,3.84,2.79,7.64,9.29,12.94,7.7,9.03,4.15,11.31,9.02,14.24,10.3
200904,8.95,0,3.4,5.8,-1.45,2.12,34.53,33.14,8.89,21.21,-0.95,19.06,59.04,23.3,26.25,20.82,23.21,49.57,17.15,3.77,15.46,5,2.13,10.43,9.86,14.4,21.01,14.18,15.22,9.41,8.97,17.07,19.8
200905,10.18,5.14,5.21,4.7,9.45,9.53,7.52,1.03,4.66,3.21,6.26,6.93,-6.78,-0.73,9.56,3.74,-1.35,-3.44,9.03,17.76,35.29,10.25,4.66,1.52,3.15,2.38,3.82,2.55,4.78,-2.94,5.77,9.67,6.76
200906,5.21,-2.63,0.49,0.15,1.63,-0.07,-3.92,-2.8,0.66,-3.5,3.54,-6.73,-7.76,-1.51,3.41,-2.2,0.8,5.26,-3.53,-8.55,-12.09,-4.65,4.66,1.63,4.58,4.32,3.87,0.29,-0.6,-0.04,-3.1,-1.7,-6.34
200907,0.43,2.63,-2.62,8.07,3.71,7.45,13.94,16.78,10.27,12.03,5.52,16.72,36.05,13.42,3.19,15.63,12.05,15.54,5.57,13.15,15.8,5.05,4.35,5.42,5.13,10.74,15.21,10.94,9.01,7.24,2.26,8.36,9.39
200908,7.72,1.9,4.87,0.75,-0.72,0.3,9.38,9.21,-0.81,3.16,2.19,1.79,1.4,6.79,3.51,1.96,1.97,2.18,11.11,3.44,1.36,0.71,0.21,1.03,2.54,2.34,4.19,3.33,4.56,3.87,2.95,10.2,3.24
200909,3.33,-1.1,7.5,1.21,7.7,4.61,9.21,1.28,6.35,12.76,2.4,6.54,1.41,-0.27,6.61,8.33,8.25,2.97,5.68,9.87,16.45,4.89,2.33,6.34,4.67,5.59,2.65,3.95,4.02,2.09,3.58,1.28,11
